epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
99,24471.6,1.21753,0.9333,0.00806,0.9568,0.84596,0.92142,0.68691,0.98804,0.56807,0.01192,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
100,24717.9,1.21527,0.93179,0.00794,0.95561,0.84091,0.91969,0.68471,0.99707,0.55297,0.01204,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
101,24965.4,1.20842,0.91298,0.00776,0.94479,0.84848,0.91896,0.68592,0.98556,0.56123,0.01171,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,25213.4,1.20776,0.90891,0.00791,0.95971,0.84219,0.92062,0.68525,0.98359,0.55806,0.01191,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
103,25461,1.19169,0.89655,0.00789,0.95099,0.85227,0.92099,0.68694,0.96939,0.55956,0.01157,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
104,25708.6,1.19976,0.90604,0.00787,0.95776,0.84596,0.92068,0.68737,0.96987,0.56911,0.01155,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
105,25956.2,1.18958,0.88128,0.00758,0.9527,0.84722,0.91881,0.68536,0.97258,0.56529,0.01165,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
106,26203.7,1.18308,0.86909,0.0076,0.94881,0.84343,0.91725,0.68704,0.97093,0.56084,0.01164,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
107,26451.3,1.18683,0.88755,0.00749,0.95984,0.83207,0.91962,0.68723,0.97986,0.56127,0.01182,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
108,26699,1.17642,0.87795,0.00779,0.96435,0.83207,0.92012,0.68642,0.98672,0.55746,0.01207,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
109,26946.1,1.17268,0.86695,0.00758,0.96356,0.83468,0.91992,0.68673,0.98316,0.55924,0.01204,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
110,27193.6,1.1666,0.89184,0.00765,0.9426,0.8447,0.91774,0.6851,0.98753,0.56695,0.01213,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
111,27440.4,1.15779,0.84912,0.00748,0.94677,0.85345,0.91943,0.68511,0.98946,0.5623,0.01227,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
112,27686.7,1.14743,0.85037,0.00735,0.94274,0.85229,0.92092,0.68856,0.98913,0.54904,0.01228,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
113,27933.9,1.14661,0.83546,0.00744,0.9429,0.84722,0.92063,0.68905,0.98669,0.55952,0.01229,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
114,28182.2,1.15462,0.84509,0.00739,0.93918,0.85796,0.92076,0.68895,0.9783,0.56384,0.01205,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
115,28429.5,1.1428,0.85393,0.00748,0.93436,0.86264,0.92168,0.69085,0.97669,0.55444,0.01205,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
116,28677.3,1.14248,0.82648,0.00727,0.9427,0.85168,0.92241,0.69225,0.97441,0.56334,0.01187,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
117,28924.6,1.15328,0.86067,0.00755,0.95211,0.85347,0.92153,0.69163,0.97681,0.54951,0.0119,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
118,29172,1.13224,0.83316,0.00725,0.94929,0.85094,0.92101,0.6906,0.98234,0.53887,0.01204,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
119,29419.7,1.12357,0.83713,0.00713,0.93611,0.86995,0.92125,0.68927,0.97804,0.54077,0.01198,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
120,29667.3,1.11355,0.82333,0.00704,0.94353,0.85859,0.91951,0.68791,0.98035,0.54001,0.01197,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,29915,1.11975,0.81618,0.007,0.94064,0.86028,0.92082,0.68955,0.97323,0.55816,0.01183,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,30162.6,1.12113,0.82056,0.00723,0.94214,0.86111,0.92094,0.68915,0.97476,0.55214,0.01184,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,30408,1.11245,0.79453,0.00709,0.94169,0.85641,0.9208,0.69094,0.97707,0.54833,0.01187,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
124,30654.6,1.09952,0.78929,0.0071,0.93429,0.86111,0.92168,0.69097,0.98532,0.53731,0.012,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
125,30901.8,1.11794,0.82548,0.00718,0.95609,0.8522,0.92245,0.68995,0.98468,0.53057,0.01186,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
