epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
109,26507.8,0.9569,0.7289,0.00807,0.94523,0.84984,0.91206,0.67963,1.0069,0.5948,0.01228,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
110,26751.6,0.95259,0.72197,0.00806,0.94237,0.85606,0.91174,0.67803,1.00413,0.60459,0.01222,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
111,26995.1,0.94608,0.70415,0.00786,0.94258,0.84984,0.90866,0.67672,1.00668,0.61051,0.01219,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
112,27239.4,0.93273,0.69666,0.00787,0.93594,0.84852,0.90656,0.67588,1.00538,0.60608,0.01216,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
113,27483.1,0.93158,0.70073,0.00792,0.93507,0.85467,0.90789,0.67346,1.00038,0.61122,0.0119,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
114,27726.3,0.9313,0.69506,0.00784,0.92348,0.83805,0.90516,0.67053,0.99766,0.63595,0.01173,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
115,27967.8,0.92444,0.68758,0.00769,0.93703,0.83207,0.90327,0.67207,0.99864,0.62785,0.01193,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
116,28209.2,0.91347,0.68507,0.00764,0.93544,0.83081,0.90254,0.67403,0.99535,0.63908,0.01191,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
117,28450.4,0.91598,0.66665,0.0076,0.92436,0.83712,0.90071,0.67348,0.99245,0.64142,0.0118,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
118,28691.9,0.90778,0.67107,0.00757,0.92558,0.83838,0.8983,0.67462,0.98452,0.65288,0.01156,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
119,28933.9,0.90667,0.66065,0.00763,0.93117,0.83702,0.90039,0.67747,0.97936,0.65844,0.01136,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
120,29177,0.89201,0.66814,0.00751,0.9305,0.83712,0.90102,0.67736,0.9815,0.6405,0.01156,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,29418.5,0.89324,0.66538,0.00747,0.93347,0.84343,0.90133,0.6774,0.98161,0.63287,0.0117,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,29660.8,0.88778,0.64894,0.00746,0.93443,0.84574,0.90251,0.6772,0.97934,0.62802,0.01165,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,29902.7,0.88854,0.64564,0.00745,0.94217,0.84336,0.90293,0.67806,0.98071,0.62204,0.01169,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
124,30144.4,0.88227,0.64778,0.00744,0.9402,0.84722,0.90343,0.67805,0.98016,0.61574,0.01164,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
125,30385.7,0.86518,0.63415,0.00727,0.93709,0.84848,0.90517,0.67927,0.98116,0.60609,0.01162,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
