epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,12874.7,0.96735,0.67448,0.00634,0.92107,0.85227,0.90074,0.63232,1.11192,0.65781,0.01275,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013
129,12975.3,0.95903,0.65857,0.00611,0.93671,0.83586,0.8983,0.63319,1.10507,0.66171,0.01269,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
130,13076.2,0.94983,0.66651,0.0062,0.93769,0.83599,0.89595,0.63213,1.11599,0.66583,0.01282,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723
131,13176.7,0.94275,0.662,0.00627,0.94369,0.84638,0.89959,0.63493,1.11249,0.63592,0.01284,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
132,13277.9,0.94272,0.63879,0.00629,0.95282,0.83207,0.89794,0.63278,1.12853,0.64459,0.0133,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375
133,13378.1,0.94401,0.65285,0.00613,0.92578,0.85044,0.89812,0.63193,1.12468,0.65488,0.01308,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
134,13478.6,0.94716,0.65098,0.00626,0.9343,0.84596,0.89701,0.6335,1.12237,0.66057,0.01309,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748
135,13579.5,0.93181,0.63719,0.00608,0.95181,0.83965,0.90022,0.63278,1.12369,0.66078,0.0131,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024
136,13679.2,0.92837,0.65268,0.00639,0.93831,0.84499,0.8965,0.63271,1.12747,0.65084,0.01339,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363
137,13778.8,0.9358,0.65025,0.00594,0.95079,0.82936,0.89592,0.632,1.12013,0.67354,0.01314,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
138,13878.7,0.92914,0.65558,0.00611,0.95719,0.84091,0.89823,0.63201,1.12845,0.65966,0.01338,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234
139,13978.6,0.92452,0.64076,0.00603,0.9491,0.84722,0.90006,0.63516,1.13064,0.6546,0.01355,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769
140,14078.4,0.909,0.6426,0.00614,0.95451,0.84787,0.90254,0.63785,1.12902,0.64014,0.01363,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372
141,14178.3,0.90601,0.62945,0.00592,0.9464,0.8548,0.90426,0.63838,1.11345,0.64238,0.0132,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
142,14278.6,0.89572,0.61625,0.00588,0.93425,0.86119,0.90269,0.63852,1.10808,0.65027,0.01299,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792
143,14378.5,0.89342,0.62083,0.00578,0.93773,0.84848,0.90024,0.63717,1.11482,0.65323,0.01326,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611
